ASV ID	CN17_B1	CN17_B10	CN17_B13	CN17_B17	CN17_B20	CN17_B23	CN17_CBI1	CN17_CBI10	CN17_CBI4	CN17_CBI5	CN17_CBI8	CN17_CBI9	Taxon
d775b469ebe2d3d2abbf50b1f7f9d3b1	0	0	0	0	9	0	0	0	0	0	0	0	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Nitrosopumilaceae; s__uncultured_marine
f05801f13b7e4fae3c19464221acdf45	0	0	0	0	9	0	0	0	0	0	0	0	Unassigned; ; ; ; ; ; 
5815e1991d19a10649f26c9697279a04	0	0	0	0	9	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__AEGEAN-169_marine_group; g__AEGEAN-169_marine_group; 
ee198d4d0a4ea0fcc96dd52015e2e6ef	0	0	0	0	9	0	0	0	0	0	0	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; 
fe00ab701742467e51bf1398639d4975	0	0	0	0	9	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__AEGEAN-169_marine_group; g__AEGEAN-169_marine_group; 
268fb34611a43cc06021956725fea688	0	0	0	0	0	9	0	0	0	0	0	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; 
b074140265e5d5b0d2a830eb6f22c9e8	0	0	0	0	0	9	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Fokiniaceae; g__MD3-55; 
28f6407836646fa1b0e8da9273d2e0cb	0	0	0	0	0	9	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Polaribacter; 
a747fb3226d943135b33ab2e17411759	0	0	0	0	0	9	0	0	0	0	0	0	d__Bacteria; p__Dadabacteria; c__Dadabacteriia; o__Dadabacteriales; f__Dadabacteriales; g__Dadabacteriales; 
0a69287ce333b36bae68981b3bd69d37	0	0	0	0	0	9	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Amylibacter; 
c67d63fb50f11e4b70701bc96cfa955e	0	0	0	0	0	9	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Amylibacter; s__uncultured_marine
b0618ed1580a8bf870651c5986e5beaa	0	0	0	0	0	0	9	0	0	0	0	0	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Arctic97B-4_marine_group; f__Arctic97B-4_marine_group; g__Arctic97B-4_marine_group; 
bc205f13b5586ea1d45935e35e99a70c	0	0	0	0	0	0	9	0	0	0	0	0	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); s__uncultured_bacterium
b8d98262b4b27e0f4f98339bf9f2ad97	0	0	0	0	0	0	9	0	0	0	0	0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus; 
8861415792c8f4ccffddfe43cb2dec2c	0	0	0	0	0	0	9	0	0	0	0	0	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); s__uncultured_bacterium
9901b4b0fc07789ebc3aa6fb666bbb5a	0	0	0	0	0	0	9	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Coxiellales; f__Coxiellaceae; g__Coxiella; s__uncultured_bacterium
5cf941cce944f3f5735b8f0b763805b3	0	0	0	0	0	0	0	9	0	0	0	0	d__Bacteria; p__Planctomycetota; c__OM190; o__OM190; f__OM190; g__OM190; s__uncultured_bacterium
f424ecab4ce0844ac6b34046d7674102	0	0	0	0	0	0	0	0	9	0	0	0	d__Bacteria; p__Planctomycetota; c__OM190; o__OM190; f__OM190; g__OM190; s__uncultured_bacterium
11e89d5b4a3820af2e6776a2e7dc330a	0	0	0	0	0	0	0	0	9	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Defluviicoccales; f__uncultured; g__uncultured; 
ebdbe92e722020c9fb8acabca86ba45a	0	0	0	0	0	0	0	0	9	0	0	0	Unassigned; ; ; ; ; ; 
a8a6d8a8a03cba4c8f76e50eca97a27d	0	0	0	0	0	0	0	0	9	0	0	0	d__Bacteria; p__Planctomycetota; c__OM190; o__OM190; f__OM190; g__OM190; s__uncultured_bacterium
89845430e4a664ff359a95b5f7ad138a	0	0	0	0	0	0	0	0	9	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio; 
e4ddcd0dfa812677a1eadd76ba0ec7c7	0	0	0	0	0	0	0	0	0	9	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Amylibacter; 
bceef6bfd2fb09bf4a30f60aed4210ea	0	0	0	0	0	0	0	0	0	9	0	0	Unassigned; ; ; ; ; ; 
20f02c7d7e95c028a01c7734f412cfdc	0	0	0	0	0	0	0	0	0	9	0	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; 
9794ffea7b646cacdd61fc7ce06795a9	0	0	0	0	0	0	0	0	0	9	0	0	Unassigned; ; ; ; ; ; 
4ec1315291f13901ddea1609ff247da9	0	0	0	0	0	0	0	0	0	9	0	0	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__OM27_clade; s__uncultured_marine
b9d81163f36213a0c4926d8b46911610	0	0	0	0	0	0	0	0	0	9	0	0	Unassigned; ; ; ; ; ; 
fd0b42c35912043b94dd71b9441e984f	0	0	0	0	0	0	0	0	0	9	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiomicrospirales; f__Thioglobaceae; g__SUP05_cluster; 
2e2c6478a7f902feb36fb0952995644c	0	0	0	0	0	0	0	0	0	9	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Coxiellales; f__Coxiellaceae; g__Coxiella; s__uncultured_bacterium
3d349c800ddda6c5df73e3429baf078e	0	0	0	0	0	0	0	0	0	0	9	0	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__Rubinisphaeraceae; ; 
42fb22289cfed2656ecd4774794ff9b2	0	0	0	0	0	0	0	0	0	0	0	9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__uncultured; 
e2d8c825f818ecc8d356883ca4c75676	0	0	0	0	0	0	0	0	0	0	0	9	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); s__uncultured_bacterium
dd3ebc41e414742dd8f46043af9a27fa	0	0	0	0	0	0	0	0	0	0	0	9	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Candidatus_Nitrosopelagicus; 
0e9f6dfc01c9ee0f44fd2049ad92547c	0	0	0	0	0	0	0	0	0	0	0	9	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; 
6ea6190723d5e0d4f1bddfc2327140b0	0	0	0	0	0	0	0	0	0	0	0	9	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__OM27_clade; 
25b8cc1faf7afa512d4b1fa843ddbd8e	8	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_bacterium
aff33226120572591677cc0167be7dfb	8	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS4_marine_group; s__uncultured_bacterium
2cf09ad33cf3937cb115659861891340	8	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Gemmatimonadota; c__BD2-11_terrestrial_group; o__BD2-11_terrestrial_group; f__BD2-11_terrestrial_group; g__BD2-11_terrestrial_group; s__uncultured_bacterium
6e50f688cff3864b452396ddfc693333	8	0	0	0	0	0	0	0	0	0	0	0	Unassigned; ; ; ; ; ; 
418be549fab0c9ef7b7436a615d7a69f	8	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; ; ; ; 
ba4eb377b5a880cecdc1216ebcb0f97b	8	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; ; ; ; 
e3a72dcc2f6a8aa7971f9e16318da8c7	8	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); 
e81f0ff199ddd2bd69ce91b4403c10f9	0	8	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_bacterium
63a394b3b5dd7f3af91106a4fc6f2b48	0	8	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Fibrobacterota; c__Fibrobacteria; o__Fibrobacterales; f__Fibrobacteraceae; ; 
749fc2d194b90cebed07d0b69660feab	0	8	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS5_marine_group; s__uncultured_bacterium
765f8375b9bd5433abe3998a8af2989e	0	0	8	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS5_marine_group; 
68cd84cddb6aff9d6db75503e42cbde0	0	0	8	0	0	0	0	0	0	0	0	0	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Woesearchaeales; g__Woesearchaeales; 
09edc274f0039945335d70dda26ff75f	0	0	8	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_bacterium
051e787ca05f89d3765afca16e631cff	0	0	8	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; 
1a90325c018197914bbc7bcaf25d02f5	0	0	8	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__uncultured_bacterium
9b851e9c2fc86ccedbe3440431f2c4d8	0	0	8	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Piscirickettsiales; f__Piscirickettsiaceae; g__Candidatus_Endoecteinascidia; 
c6d2bfd47f92e403ed7ec43db575e865	0	0	8	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_bacterium
ff0821ff1884b3206e263990ef1428b7	0	0	8	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Bradymonadales; f__Bradymonadales; g__Bradymonadales; 
692b43da9636d0320be4b0a37b348f48	0	0	8	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Woeseiaceae; g__Woeseia; 
a5e8188b11e0600cd1c9f7221447ef96	0	0	2	1	0	0	0	0	0	5	0	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; 
3b7d7c5b9a41e06659be62a26bbeed56	0	0	0	8	0	0	0	0	0	0	0	0	d__Bacteria; p__Gemmatimonadota; c__BD2-11_terrestrial_group; o__BD2-11_terrestrial_group; f__BD2-11_terrestrial_group; g__BD2-11_terrestrial_group; s__uncultured_bacterium
4803a3ef7ab001d77615a4dd226c0bf3	0	0	0	8	0	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Tenacibaculum; 
844b33d83bb6eb3b1baad417dcf72ec8	0	0	0	8	0	0	0	0	0	0	0	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_marine
3b8801e0433644113270520b714f4ae3	0	0	0	8	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__uncultured; f__uncultured; g__uncultured; s__uncultured_bacterium
e6dff70424b1c5ec2d05b55dcdc65fe2	0	0	0	8	0	0	0	0	0	0	0	0	d__Bacteria; p__Myxococcota; c__Polyangia; o__Nannocystales; f__Nannocystaceae; ; 
d9ec5731e02bb6b7e790202cf012db5d	0	0	0	8	0	0	0	0	0	0	0	0	Unassigned; ; ; ; ; ; 
95573b0f95ded65534bc94a3ce023d8b	0	0	0	8	0	0	0	0	0	0	0	0	d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__PB19; f__PB19; g__PB19; s__uncultured_delta
5c45f6cefd18e6921a8ff4fdbc292cd6	0	0	0	0	8	0	0	0	0	0	0	0	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__FS140-16B-02_marine_group; 
1d8f5877bd222a3bcc862d8a122ceade	0	0	0	0	8	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__S25-593; g__S25-593; 
7626b2e2726926e242ff4e6db27d24d5	0	0	0	0	8	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; g__OM43_clade; 
a2ba5ff8226e8a589261bafa07033d13	0	0	0	0	8	0	0	0	0	0	0	0	Unassigned; ; ; ; ; ; 
1144cde7f8df58e64e7c529619bbc2e2	0	0	0	0	8	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; g__OM43_clade; 
ad16155b8462ae6f147592194702b1c3	0	0	0	0	8	0	0	0	0	0	0	0	d__Bacteria; p__SAR324_clade(Marine_group_B); c__SAR324_clade(Marine_group_B); o__SAR324_clade(Marine_group_B); f__SAR324_clade(Marine_group_B); g__SAR324_clade(Marine_group_B); 
db2bd1a330272d00ea847bcdd5e346a4	0	0	0	0	0	8	0	0	0	0	0	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_marine
8a1db7826cf6d035e8a1f2b8843933d5	0	0	0	0	0	8	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Thalassobaculales; f__Nisaeaceae; g__OM75_clade; 
573f83409ba5c713aef433c4a96b0020	0	0	0	0	0	8	0	0	0	0	0	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; 
1ab7dabfda36faa6de63eca7a1b0821a	0	0	0	0	0	8	0	0	0	0	0	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; 
d69bc700610dff43b2e2e7c8f849ae94	0	0	0	0	0	8	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS5_marine_group; s__uncultured_bacterium
db3ce5622efc6750c158d057d04bdf2f	0	0	0	0	0	8	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; ; ; ; 
539672a13e010d1af35851adc64955cb	0	0	0	0	0	8	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group; s__uncultured_bacterium
29db8aa2a530905f051468bebe7ceace	0	0	0	0	0	8	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Lentibacter; s__uncultured_bacterium
89a417e7d20eb90b7b078aa33ca1a15b	0	0	0	0	0	8	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS5_marine_group; s__uncultured_bacterium
3a0e97b8827726a96dcc4b79b3764b02	0	0	0	0	0	0	8	0	0	0	0	0	Unassigned; ; ; ; ; ; 
98484f5ec251d66f3c874cef115a34a7	0	0	0	0	0	0	8	0	0	0	0	0	Unassigned; ; ; ; ; ; 
e0bfed0df51a6e6644640ce5a842d524	0	0	0	0	0	0	8	0	0	0	0	0	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__Oligoflexales; f__uncultured; g__uncultured; 
e5448325f3a8c310865a627687a6acf4	0	0	0	0	0	0	8	0	0	0	0	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_bacterium
1182b7d5daf0b5f6467722eea05e0c5d	0	0	0	0	0	0	8	0	0	0	0	0	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__CL500-3; 
80a41bbc153dddcba771ffa66a4c3bba	0	0	0	0	0	0	8	0	0	0	0	0	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Lentisphaerales; f__Lentisphaeraceae; g__Lentisphaera; 
89a69eec3ac4c093754ba6c1fce5953f	0	0	0	0	0	0	8	0	0	0	0	0	d__Bacteria; p__PAUC34f; c__PAUC34f; o__PAUC34f; f__PAUC34f; g__PAUC34f; s__uncultured_bacterium
d8c307c608d50360ad35338110cc825e	0	0	0	0	0	0	8	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__uncultured; 
af8a79a7f06c623f470ac9b8a64f83d4	0	0	0	0	0	0	8	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Paraglaciecola; 
861528234595c3d794ec08d2114cff1a	0	0	0	0	0	0	8	0	0	0	0	0	d__Bacteria; p__Planctomycetota; c__OM190; o__OM190; f__OM190; g__OM190; s__uncultured_bacterium
555486bd1f435f7d5759212a75fedd82	0	0	0	0	0	0	0	8	0	0	0	0	Unassigned; ; ; ; ; ; 
4ca9b6f73b5a30c9cf23b39cac6f5262	0	0	0	0	0	0	0	8	0	0	0	0	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__uncultured; 
c6af0faed033233c66d3eaa4d90ad06a	0	0	0	0	0	0	0	8	0	0	0	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; 
ea07c456cf7bc2db67e74335f2b9eb95	0	0	0	0	0	0	0	0	8	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Amylibacter; 
2be4309fa18814afe1c82408ae70384e	0	0	0	0	0	0	0	0	8	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Amylibacter; 
ee3671c7ad3816f2555132284f51edf4	0	0	0	0	0	0	0	0	8	0	0	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_bacterium
e58114be73ecf08fc3884ccbd03cace3	0	0	0	0	0	0	0	0	8	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__Nitrosomonas; 
6ff4e08a6962058078abbe93a823265d	0	0	0	0	0	0	0	0	8	0	0	0	Unassigned; ; ; ; ; ; 
d82b2f0613a3a9053ca0c7348f0fc19d	0	0	0	0	0	0	0	0	8	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Paraglaciecola; 
8ce7f78083e817e144622c19eb3078ff	0	0	0	0	0	0	0	0	8	0	0	0	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; ; ; ; 
a7e74f7ff1e71c3036549167676a2651	0	0	0	0	0	0	0	0	5	3	0	0	d__Eukaryota; p__Diatomea; c__Mediophyceae; o__Mediophyceae; f__Mediophyceae; g__Chaetoceros; 
9353ecd0b1542e1bf921a38a294052e1	0	0	0	0	0	0	0	0	3	5	0	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_marine
304766faca99ffe668759e6c13fa59a3	0	0	0	0	0	0	0	0	0	8	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Defluviicoccales; f__uncultured; g__uncultured; 
2647aaf3eef8f5df607533339856c52c	0	0	0	0	0	0	0	0	0	8	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Psychromonadaceae; g__Psychromonas; 
ef045746a7b3d43401e859c45804f65c	0	0	0	0	0	0	0	0	0	8	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Francisellales; f__Francisellaceae; g__Francisella; 
59040693ddc8daef4dc81369c00d5da7	0	0	0	0	0	0	0	0	0	8	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured; s__uncultured_bacterium
9cf6868f501a020b3597b39eb1c4dc30	0	0	0	0	0	0	0	0	0	8	0	0	d__Bacteria; p__NB1-j; c__NB1-j; o__NB1-j; f__NB1-j; g__NB1-j; 
e116187d46a237d0b07c634e006f69c3	0	0	0	0	0	0	0	0	0	8	0	0	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__CL500-3; 
4cd08a1c599e1ea0744bafa3aaa8be06	0	0	0	0	0	0	0	0	0	8	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Amylibacter; 
08072c714b7795482d72a1c01d7c32af	0	0	0	0	0	0	0	0	0	8	0	0	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II; s__uncultured_marine
a04258cf1efd13d59432fd45a5e42c79	0	0	0	0	0	0	0	0	0	0	8	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; ; 
42954489c7927be2e5250dd311b71e8a	0	0	0	0	0	0	0	0	0	0	8	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__UBA10353_marine_group; f__UBA10353_marine_group; g__UBA10353_marine_group; 
9cf39c3f346be31153daa00f3e858bb0	0	0	0	0	0	0	0	0	0	0	0	8	d__Bacteria; p__Planctomycetota; c__OM190; o__OM190; f__OM190; g__OM190; s__uncultured_bacterium
6293e58943b9df4162beb4a0ae5a5773	0	0	0	0	0	0	0	0	0	0	0	8	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; ; 
d6f4a224de538ef79a3a4345318eda8a	0	0	0	0	0	0	0	0	0	0	0	8	Unassigned; ; ; ; ; ; 
1ba61c17eff3fa5f937814b034e0ea65	0	0	0	0	0	0	0	0	0	0	0	8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; g__OM43_clade; 
37bd7dd48018bbd32fe85d562f21fd17	7	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__uncultured_bacterium
cf1ba85b76eea13ba64a84d9cdcf6027	7	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; 
4977db49c52912bf4fa3133a14ddef1e	7	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Salinisphaerales; f__Solimonadaceae; g__Polycyclovorans; 
efcc9545b10c5da60ef2482059feff46	7	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__HOC36; f__HOC36; g__HOC36; 
f88a8af22d57fd8de586615e6c336b0a	7	0	0	0	0	0	0	0	0	0	0	0	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II; s__uncultured_marine
207d8f20421f139c0a19441ab35e1460	7	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS5_marine_group; 
1891742a6789b6bd7b278ca5cd82569a	7	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__uncultured_bacterium
054d2325d77e74d0201ce9b8f5290740	7	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; 
68e1bf2e91f429362daaa600a593fce1	7	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Crocinitomicaceae; g__Crocinitomix; 
f358da7d41842dfbf3614d76c8fbaf97	0	7	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Kordiimonadales; f__uncultured; g__uncultured; 
fa19c484159f59c1d9337b53fbe33577	0	7	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; ; 
b6c7c44f679cb808bf1ae8211de12e06	0	7	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellae; o__Kiritimatiellales; f__Kiritimatiellaceae; g__MSBL3; 
4358129a9440e21b7433b049197ae632	0	7	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__NB1-j; c__NB1-j; o__NB1-j; f__NB1-j; g__NB1-j; 
026cfcf0dd7f3419b60e217b2379ded4	0	7	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__OM27_clade; s__uncultured_bacterium
