ASV ID	Taxon	20190226_EB	CN17_B1	CN17_B10	CN17_B13	CN17_B17	CN17_B20	CN17_B23	CN17_CBI1	CN17_CBI10	CN17_CBI4	CN17_CBI5	CN17_CBI8	CN17_CBI9	CN18FBN1pre	CN18FBN1pst	CN18FBN2pre	CN18FBN2pst	CN18FBN3pre	CN18FBN3pst	CN18FESPkoa_SC1	CN18FESPkoa_SC24	CN18FESPkoa_SC26	CN18FESPkoa_SC29	CN18FESPkoa_SC30	CN18FESPkoa_SC31	CN18FESPkoa_SC32	CN18FESPkoa_SC34	CN18FESPkoa_SC37	CN18FESPkoa_SC40	CN18FESPkoa_SC41	CN18FESPkoa_SC43	CN18FESPkoa_SC44	CN18FESPkoa_SC46	CN18FESPkoa_SC47	CN18FESPkoa_SC49	CN18FESPkoa_SC52	CN18FESPkoa_SC53	CN18FESPkoa_SC55	CN18FESPkoa_SC56	CN18FESPkoa_SC57	CN18FESPkoa_SC58	CN18FESPkoa_SC59	CN18Fc12_8_eDNA	CN18Fc19_5_eDNA	CN18Fc21_6_eDNA	CN18Fc22_6_eDNA	CN18Fc24_6_eDNA	CN18Fc25_5_eDNA	CN18Fc27_4_eDNA	CN18Fc29_6_eDNA	CN18Fc30_4_eDNA	CN18Fc32_4_eDNA	CN18Fc33_5_eDNA	CN18Fc35_5_eDNA	CN18Fc36_6_eDNA	CN18Fc38_5_eDNA	CN18Fc40_6_eDNA	CN18Fc41_6_eDNA	CN18Fc43_5_eDNA	CN18Fc44_8_eDNA	CN18Fc46_8_eDNA	CN18Fc47_6_eDNA	CN18Fc49_6_eDNA	CN18Fc51_5_eDNA	CN18SESPkoa_SC36	CN18SESPkoa_SC37	CN18SESPkoa_SC39	CN18SESPkoa_SC40	CN18SESPkoa_SC41	CN18SESPkoa_SC42	CN18SESPkoa_SC44	CN18SESPkoa_SC45	CN18SESPkoa_SC47	CN18SESPkoa_SC49	CN18S_koa3G_BN1post	CN18S_koa3G_BN1pre	CN18S_koa3G_BN2post	CN18S_koa3G_BN2pre	CN18S_koa3G_BN3post	CN18S_koa3G_BN3pre	CN18S_koa3G_SC29	CN18S_koa3G_SC30	CN18S_koa3G_SC31	CN18S_koa3G_SC57	CN18S_koa3G_SC58	CN18S_koa3G_SC59	CN18Sc09_2_eDNA	CN18Sc10_2_eDNA	CN18Sc14_2_eDNA	CN18Sc14_8_eDNA	CN18Sc15_2_eDNA	CN18Sc15_8_eDNA	CN18Sc18_2_eDNA	CN18Sc18_8_eDNA	CN18Sc27_2_eDNA	CN18Sc27_8_eDNA
b2366d52f5fa29a093903a54766f9a94	d__Bacteria; p__Myxococcota; c__Polyangia; o__VHS-B3-70; f__VHS-B3-70; g__VHS-B3-70; s__uncultured_marine	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.88E-05	0
f2b93e531d0009b6dd0d4e9014ceb281	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Pseudohongiellaceae; g__Pseudohongiella; s__uncultured_marine	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000779073	0	0.000783044	0	0	0.000651315	0.000469566	0.000651651	0.000610501	0	0	0.000692348	0.000726351	0	0	0.000644924	0.000703411	0	0	0	0.000543687	0	0	0.000482898	0	0.000562613	0.000718705	0	0	0	0	0.000581198	0.000654094	0	0.000529559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
293f7e8f68740b04b4976c1f74bbba27	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Coxiellales; f__Coxiellaceae; g__Coxiella; s__uncultured_gamma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000155931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7b6d90fb362ef2cceffc3c73a87e2a61	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria_Incertae_Sedis; f__Unknown_Family; g__Marinicella; 	0	0	0.000147605	0	0	0	3.46E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
078216c5401b40843ddc68ae50a52043	d__Bacteria; p__Acidobacteriota; c__Subgroup_26; o__Subgroup_26; f__Subgroup_26; g__Subgroup_26; s__uncultured_Acidobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000160407	0	0.000131934	0	0	0	0	0	0	0	0	0	0	0	0	0.000116709	0.000164501	0.00020025	6.93E-05	0	0	0.000192776	0	0	0
2a8027e54d249a050e34931607224300	d__Bacteria; ; ; ; ; ; 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000291788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1c0640727449285edabbda36ba0d8d8e	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Synechococcales; f__Cyanobiaceae; g__Synechococcus_CC9902; 	0	0.000626531	0.001623653	0.001250521	0.002636741	0.000616879	0.000796502	0	0.000508031	0.000793798	0.000939457	0.001357141	0.00063487	0	0.191728478	0	0.256586483	0	0.216617211	0.000746756	0.019858231	0.014331591	0.006724459	0.00845822	0.005849652	0.005690694	0.006525371	0.007597572	0.006352962	0.005224993	0.005062511	0.004611683	0.004510921	0.004496682	0.004297262	0.004721815	0.005226878	0.00416819	0.004455842	0.004625023	0.003016851	0	0.004066074	0.005379528	0.002878342	0.00508128	0.005940594	0.002219277	0.016739447	0.003183205	0.002702956	0.002915596	0.004039808	0	0.003005705	0.004536575	0.006634377	0.003776863	0.004268567	0.004385357	0.01265578	0.005904323	0.012834932	0.01980198	0.00150361	0.000262473	0.00279283	0.000261864	0.002614157	0.000479259	0.00271423	0	0.000346512	0.000301562	0.006410256	0	0	0	0	0	0	0	0	0	0	0	0.000350126	0.000182779	0.000415903	0.000346412	0.000258919	0.003756624	0	0.001359227	0.000395883	0.00418618
539ac481ca04c4a602c103d2a654a651	d__Bacteria; ; ; ; ; ; 	0	0	0	0.00010421	0	0	0	0	0.000104595	0.000502739	0.000146138	0.000159664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ac3791927e5485b6e2d3197190ddb46d	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Puniceicoccaceae; g__Coraliomargarita; 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001703	0	0	0	0	0	0	0.000102718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000158416	0	0	0	0	0	0	0	0	0	0.00017131	0	0	0	0.000150408	0.000134189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b3f6a8669a30440ca83e4a1f2cee21c4	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Rubritaleaceae; g__Rubritalea; s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000288836	0	0
fe144cd1c37a7ee4dbf77d6320e03669	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__OM27_clade; s__uncultured_marine	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000102491	0.000141781	0	0	0	0.000156609	0.000277537	0	0.000101316	0.000117392	0.000183799	0.000169584	0.000310746	0.00015975	0	0.000156664	9.75E-05	0.000208367	9.21E-05	0	0	0	0.000123384	0	0	0.00039604	0	0	0	0	0.000197668	0	0	0.000125988	0	0.000264752	0.000188843	0.000144425	0.000104001	0.000128921	0.000156554	0.00035285	0.000276736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26480b6f37d84022e499b22c9664c89f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__uncultured; s__uncultured_Cytophaga	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.51E-05	0	0	0
fce10f6c87aca63c50a4f9062ea2aa20	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiomicrospirales; f__Thioglobaceae; g__SUP05_cluster; 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000218727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000332896	0	0	0	0	0
8c7bd7911f5b87a7a754690741d59e83	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Arctic97B-4_marine_group; f__Arctic97B-4_marine_group; g__Arctic97B-4_marine_group; s__metagenome	0	0	0	0	0	0.000141368	0	0	0	0	0	0.000186274	0	0	0	0	0	0	0	0	0.001911488	0.001708175	0.001883659	0.002100363	0.002522085	0.001543554	0.001983713	0.002740676	0.001761854	0.001953945	0.00152609	0.002640021	0.001899335	0.002120387	0.001885044	0.001841646	0.001936936	0.002364412	0.001747075	0.002524415	0.001766343	0	0.004828463	0.002146876	0.002702443	0.002085147	0.003029703	0.002044612	0.001455604	0.003893873	0.002937316	0.002619095	0.002727608	0	0.001799824	0.002098771	0.002522932	0.001170828	0.002134283	0.002392013	0.001998281	0.002527229	0.002006836	0.001844905	0.000151784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
eda6824aa75af9ae923de3a842db5caf	d__Bacteria; p__Desulfobacterota; c__uncultured; o__uncultured; f__uncultured; g__uncultured; s__uncultured_delta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.84E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.14E-05	0	0	0	0	0	0	0	0
bbd4f09bce3e8dddd7b8afaccafc413f	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__Urania-1B-19_marine_sediment_group; s__uncultured_bacterium	0	5.59E-05	6.81E-05	4.17E-05	0.000128621	9.00E-05	0	0	0	0	8.35E-05	0	0.000102033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-05	0	0	5.01E-05	3.39E-05	0	3.19E-05	0	0	0	0	7.37E-05	0	0	0	0	6.40E-05	0	0	6.16E-05	0	0	7.81E-05	0.000148251	2.95E-05	0	0	4.84E-05	4.67E-05	0	0	0	0	0	0	0	2.85E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b9ca6fad1b3d47ee7c5e60912e093c1e	d__Bacteria; ; ; ; ; ; 	0	0	0	0	0	0	0	0.000416233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5e00a087de7bd35fa41b67201102a4a8	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Puniceispirillales; f__SAR116_clade; g__Candidatus_Puniceispirillum; s__uncultured_bacterium	0	0.000358018	0.00021573	0.000406419	0	0.00038555	0.00047617	0	0.000582742	0	0.000730689	0	0.000453479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000295786	0	0	0	0	0	0	0.00031848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00113838	0	0.001625677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00103641	0	0
ce63cf01e3977d6539fe21181c0e0c26	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Coxiellales; f__Coxiellaceae; g__Coxiella; s__metagenome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.99E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
986f728809055958ffec6ad72a0470ff	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Algibacter; s__uncultured_bacterium	0	0.003199785	0.00210053	0.000896207	0.009019583	0.002133374	0.000129865	0.001716961	0	0.001058397	0.000668058	0.004869741	0.001632523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000441351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000670826	0	0	0	0
e90365ed36204bee79d12dd8e193b677	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS3a_marine_group; 	0	0	0	0	0	0	0.000303017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a5f7c48d7088c228675c68bac15b95d8	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__Oligoflexales; f__uncultured; g__uncultured; 	0	0	0	0	0	0	0	0	0	0	0	0	0.000102033	0	0	0	0	0	0	0	0	0	0	0	5.28E-05	0	0	0	0	7.24E-05	0	5.01E-05	0	0	0	4.15E-05	0	0	0	9.21E-05	0	0	0	0	8.00E-05	0	0	0.000113019	0	0	0	0	0	0	0	4.84E-05	0	0	0	0	0	6.71E-05	6.62E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
003517389fa37cba3bd9b87a240564c9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae; g__Ferrimonas; 	0	0	0	0	0	0	7.79E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1a2ced70f951a1d6678ac3faba1d5790	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Cryomorphaceae; g__NS10_marine_group; s__uncultured_marine	0	0	0	5.21E-05	0	0	2.60E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.80E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a2af59eac3fe36d37a163f544ae31002	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Rubritaleaceae; g__Roseibacillus; s__marine_metagenome	0	0	0	0	0.000144699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000955744	0.001742339	0.001579843	0.001788147	0.001941081	0.001692331	0.002209926	0.002324371	0.00209622	0.001693419	0.001878265	0.001721027	0.00174671	0.001498894	0.001437746	0.001993963	0.001751787	0.001852529	0.001378426	0.001658375	0.001953919	0	0.002541296	0.001184483	0.001391199	0.001194405	0.001346535	0.001304853	0	0.001125226	0.001249922	0.001729591	0.001150018	0	0.001277875	0.001711306	0.001510645	0.00122748	0.001171449	0.001560008	0.001633004	0.001274797	0.00119087	0.00076871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64723e321d1e32dcc4001aac6b6e905e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Crocinitomicaceae; g__Crocinitomix; s__uncultured_Crocinitomix	0	0	0	0	0.000128621	0.000192775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000187899	0	0	0.000184865	0.000130179	0	0	0	0	0	0	0	0	0	0.000221551	0	0.000146252	0	0	0	0	0	0	0	0.000121465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000237865	0	0
54cc659a0c4140d01149110f02a25aa4	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); s__Alteromonas_macleodii	0	0.000212573	0.000249793	0.001010838	0	0	0.000346305	0	0	0.000396899	0.000271399	0	0.000419468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003062184	0	0.003424382	0	0.002431794	0	0.002566519	0.002962681	0.002751758	0	0	0	0	0	0	0	0	0	0	0	0	0.001964598	0.002083676	0.002218149	0.001085425	0.001941891	0	0.001805086	0	0.00299494	0
f61e64488ea55ef4ec9008c239c8df98	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Cryomorphaceae; g__uncultured; s__uncultured_Flavobacteriales	0	0	0	0	0	0	0	0	0	0	0	0	3.40E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14E-05	0	0	0	0	0	0	0	0	0	0	3.69E-05	0	0	0	0	0	6.07E-05	0	0	0	0	3.12E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	6.17E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000135923	0	0
8f14e8509f92469718b1dcfcbbec16a9	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__SAR202_clade; f__SAR202_clade; g__SAR202_clade; 	0	0	0	0	0	0	0	0	0	0	0	0	4.53E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ef43c4874cd93180b57b233eeca5e68a	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00017166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5563be27a5ff07f015795d07ced2c7a0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group; s__uncultured_marine	0	0	0.000124896	0.000250104	0.000144699	9.00E-05	0	0	0	0	0.000292276	0	0.000192728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000319506	0	0.000561426	0.00071035	0.000490039	0	0	0	0	0	0	0	0	0	0	0	0	0.000953122	0.000365557	0	0.000346412	0.000758262	0	0.000998931	0	0	0
1df49a5a2d62c78ad79bde27c83d5540	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Nitrosopumilaceae; 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000150781	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000146223	0	0	0	0	0	0	0	0
b4bdb08c4aa4afcb75147e602de90fe3	d__Bacteria; p__Margulisbacteria; c__Margulisbacteria; o__Margulisbacteria; f__Margulisbacteria; g__Margulisbacteria; s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.96E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.69E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
161740c500e04be29f495e21e1fcb7f0	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Woesearchaeales; g__Woesearchaeales; 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.20E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ccde429037454bd43e859121b69d5ce8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Thiotrichaceae; g__uncultured; s__uncultured_marine	0	0	0	0	0	0	0	0	0	0.000291059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002406	0	0.000624446	0	0.000585761	0	0.000541375	0.000311861	0.000339258	0	0	0	0	0	0	0	0	0	0	0	0	0.000602996	0.000365557	0.000492922	0.000484977	0.000443861	0	0.000455653	0	0.000378671	0
c2705790b4cdb32329a4bf871440edcc	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__SAR202_clade; f__SAR202_clade; g__SAR202_clade; 	0	0	0	0	0	7.71E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
606a6934401754dab35dc86e0f0fa0df	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group; 	0	0	0	0	0	0	0	0	0	0	0	0.000612044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000440218	0.000568106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001570015	0.000415582	0.000750313	0.000362582	0	0.000656762	0	0.000501273	0.000779653	0.000546582	0	0	0	0	0	0	0	0	0	0	0	0	0.00052519	0.000292446	0.000554537	0	0.00035139	0	0.00085873	0	0.00044752	0.0008634
85ffeac8aeebb30db2de8f7ce8a0ca15	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Magnetospiraceae; g__uncultured; s__uncultured_Rhodospirillaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000469827	0	0.000630152	0	0	0	0	0	0	0	0	0.001535649	0	0.000515939	0	0	0	0	0.000639632	0	0	0.000369879	0	0.000592224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
